Timestamp,Temperature,Humidity,Dustbin,Person,DayNight,Fan,Score,Status,AirQuality,AirStatus,Recommendation,Buzzer,HighTemp,MQRaw,AirQualityPercent,EnergySaving
16:56:50,29.2,53.1,42,Detected,Night,OFF,100,Excellent,293,Fresh,Energy Saving Excellent,OFF,0,242,76,100
16:56:51,27.1,58.1,55,None,Day,OFF,100,Excellent,281,Fresh,Energy Saving Excellent,OFF,0,227,77,100
16:56:52,27.0,54.9,47,None,Day,OFF,85,Good,325,Moderate,Poor Air Quality,OFF,0,282,72,100
16:56:53,27.7,52.7,40,None,Day,OFF,85,Good,310,Moderate,Poor Air Quality,OFF,0,263,74,100
16:56:54,29.1,57.6,53,None,Day,OFF,85,Good,332,Moderate,Poor Air Quality,OFF,0,290,71,100
16:56:55,29.7,55.2,54,Detected,Day,OFF,85,Good,300,Moderate,Poor Air Quality,OFF,0,250,75,100
16:56:56,31.6,55.5,50,Detected,Day,ON,65,Average,302,Moderate,Poor Air Quality,OFF,1,253,75,100
16:56:57,30.1,50.6,56,Detected,Day,ON,65,Average,310,Moderate,Poor Air Quality,OFF,1,263,74,100
16:56:58,27.5,50.2,44,Detected,Night,OFF,85,Good,319,Moderate,Poor Air Quality,OFF,0,274,73,100
16:56:59,31.3,58.0,48,Detected,Day,ON,80,Good,294,Fresh,Fan ON because passenger detected,OFF,1,243,76,100
16:57:00,27.2,55.2,56,Detected,Day,OFF,85,Good,332,Moderate,Poor Air Quality,OFF,0,290,71,100
16:57:01,28.6,52.8,49,None,Day,OFF,85,Good,330,Moderate,Poor Air Quality,OFF,0,288,71,100
16:57:02,30.6,53.2,59,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,200,80,100
16:57:03,31.6,52.2,58,Detected,Day,ON,65,Average,331,Moderate,Poor Air Quality,OFF,1,289,71,100
16:57:04,30.2,52.9,38,Detected,Night,ON,65,Average,312,Moderate,Poor Air Quality,OFF,1,266,73,100
16:57:05,32.2,54.6,44,Detected,Night,ON,65,Average,325,Moderate,Poor Air Quality,OFF,1,282,72,100
16:57:06,34.1,51.8,45,Detected,Day,ON,65,Average,326,Moderate,Poor Air Quality,OFF,1,283,72,100
16:57:07,29.0,55.2,51,Detected,Night,OFF,100,Excellent,270,Fresh,Energy Saving Excellent,OFF,0,213,79,100
16:57:08,30.6,55.2,38,None,Day,OFF,65,Average,313,Moderate,Poor Air Quality,OFF,1,267,73,100
16:57:09,27.3,50.3,53,Detected,Day,OFF,100,Excellent,267,Fresh,Energy Saving Excellent,OFF,0,209,79,100
16:57:10,29.0,58.5,58,Detected,Day,OFF,100,Excellent,260,Fresh,Energy Saving Excellent,OFF,0,200,80,100
16:57:11,28.8,61.5,42,Detected,Day,OFF,100,Excellent,271,Fresh,Energy Saving Excellent,OFF,0,214,79,100
16:57:12,28.2,52.8,48,Detected,Day,OFF,85,Good,335,Moderate,Poor Air Quality,OFF,0,294,71,100
16:57:13,30.4,53.8,51,None,Day,OFF,80,Good,290,Fresh,Everything Normal,OFF,1,238,76,100
16:57:14,30.2,58.1,53,Detected,Day,ON,80,Good,285,Fresh,Fan ON because passenger detected,OFF,1,232,77,100
16:57:15,30.7,50.3,46,Detected,Night,ON,80,Good,299,Fresh,Fan ON because passenger detected,OFF,1,249,75,100
16:57:17,27.9,54.4,39,None,Day,OFF,100,Excellent,273,Fresh,Energy Saving Excellent,OFF,0,217,78,100
16:57:18,30.6,51.8,37,None,Day,OFF,80,Good,288,Fresh,Everything Normal,OFF,1,235,77,100
16:57:19,29.7,53.4,55,Detected,Day,OFF,100,Excellent,254,Fresh,Energy Saving Excellent,OFF,0,193,81,100
16:57:20,27.0,54.6,52,None,Day,OFF,100,Excellent,283,Fresh,Energy Saving Excellent,OFF,0,229,77,100
16:57:21,33.7,57.1,37,None,Night,OFF,70,Good,296,Fresh,Everything Normal,OFF,1,245,76,80
16:57:23,31.3,49.2,37,Detected,Night,ON,80,Good,284,Fresh,Fan ON because passenger detected,OFF,1,230,77,100
16:57:23,29.8,55.7,48,None,Day,OFF,85,Good,322,Moderate,Poor Air Quality,OFF,0,278,72,100
16:57:24,29.4,58.4,53,None,Day,OFF,85,Good,316,Moderate,Poor Air Quality,OFF,0,271,73,100
16:57:25,32.9,52.6,56,Detected,Day,ON,80,Good,269,Fresh,Fan ON because passenger detected,OFF,1,212,79,100
16:57:28,28.3,60.1,36,None,Day,OFF,100,Excellent,288,Fresh,Energy Saving Excellent,OFF,0,235,77,100
16:57:30,23.7,53.3,38,None,Day,OFF,100,Excellent,258,Fresh,Energy Saving Excellent,OFF,0,198,80,100
16:57:33,33.2,53.1,51,None,Day,OFF,80,Good,284,Fresh,Everything Normal,OFF,1,231,77,100
16:57:34,27.5,60.4,48,Detected,Night,OFF,100,Excellent,279,Fresh,Energy Saving Excellent,OFF,0,224,78,100
16:57:35,30.3,50.2,52,Detected,Night,ON,80,Good,274,Fresh,Fan ON because passenger detected,OFF,1,218,78,100
16:57:36,32.1,49.8,39,Detected,Night,ON,80,Good,265,Fresh,Fan ON because passenger detected,OFF,1,207,79,100
16:57:38,27.4,52.7,57,None,Day,OFF,100,Excellent,286,Fresh,Energy Saving Excellent,OFF,0,233,77,100
16:57:38,25.7,60.4,44,Detected,Day,OFF,100,Excellent,294,Fresh,Energy Saving Excellent,OFF,0,243,76,100
16:57:39,32.5,58.1,38,None,Day,OFF,80,Good,269,Fresh,Everything Normal,OFF,1,212,79,100
16:57:41,27.7,61.7,35,None,Day,OFF,100,Excellent,289,Fresh,Energy Saving Excellent,OFF,0,237,76,100
16:57:42,29.9,55.7,36,Detected,Day,OFF,100,Excellent,276,Fresh,Energy Saving Excellent,OFF,0,221,78,100
16:57:42,28.5,56.8,53,Detected,Day,OFF,85,Good,319,Moderate,Poor Air Quality,OFF,0,274,73,100
16:57:43,34.8,52.6,56,Detected,Day,ON,80,Good,280,Fresh,Fan ON because passenger detected,OFF,1,225,78,100
16:58:04,30.6,55.6,46,None,Day,OFF,80,Good,264,Fresh,Everything Normal,OFF,1,205,79,100
16:59:04,28.5,57.0,40,Detected,Day,OFF,100,Excellent,276,Fresh,Energy Saving Excellent,OFF,0,220,78,100
17:00:04,27.9,52.8,38,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,286,72,100
17:01:04,31.9,51.0,41,Detected,Day,ON,80,Good,281,Fresh,Fan ON because passenger detected,OFF,1,227,77,100
17:02:04,31.3,48.8,37,Detected,Night,ON,65,Average,300,Moderate,Poor Air Quality,OFF,1,251,75,100
