Timestamp,Temperature,Humidity,Dustbin,Person,DayNight,Fan,Score,Status,AirQuality,AirStatus,Recommendation,Buzzer,HighTemp,MQRaw,AirQualityPercent,EnergySaving
18:29:12,31.4,66.9,76,None,Day,OFF,80,Good,246,Fresh,Everything Normal,OFF,1,183,83,90
18:29:13,31.4,66.8,71,None,Day,OFF,80,Good,246,Fresh,Everything Normal,OFF,1,183,83,90
18:29:14,31.4,66.8,71,None,Day,OFF,80,Good,246,Fresh,Everything Normal,OFF,1,183,83,90
18:29:15,31.4,66.8,71,None,Day,OFF,80,Good,246,Fresh,Everything Normal,OFF,1,183,83,90
18:29:16,31.4,66.8,76,None,Day,OFF,80,Good,245,Fresh,Everything Normal,OFF,1,182,83,90
18:29:17,31.5,66.6,71,None,Day,OFF,80,Good,245,Fresh,Everything Normal,OFF,1,182,83,90
18:29:18,31.5,66.6,76,None,Day,OFF,80,Good,244,Fresh,Everything Normal,OFF,1,181,83,90
18:29:19,31.5,66.6,71,None,Day,OFF,80,Good,244,Fresh,Everything Normal,OFF,1,181,83,90
18:29:20,31.5,66.6,71,None,Day,OFF,80,Good,244,Fresh,Everything Normal,OFF,1,181,83,90
18:29:21,31.5,66.6,71,None,Day,OFF,80,Good,245,Fresh,Everything Normal,OFF,1,182,83,90
18:29:22,31.5,66.6,76,Detected,Day,ON,80,Good,248,Fresh,Fan ON because passenger detected,OFF,1,185,82,90
18:29:23,31.5,66.5,71,Detected,Day,ON,80,Good,248,Fresh,Fan ON because passenger detected,OFF,1,186,82,90
18:29:24,31.5,66.5,71,Detected,Day,ON,80,Good,248,Fresh,Fan ON because passenger detected,OFF,1,185,82,90
18:29:25,31.5,66.4,71,Detected,Day,ON,80,Good,251,Fresh,Fan ON because passenger detected,OFF,1,189,82,90
18:29:26,31.5,66.4,71,Detected,Day,ON,80,Good,250,Fresh,Fan ON because passenger detected,OFF,1,188,82,90
18:29:27,31.5,66.4,71,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,200,81,90
18:29:28,31.5,66.4,71,Detected,Day,ON,80,Good,255,Fresh,Fan ON because passenger detected,OFF,1,194,82,90
18:29:29,31.6,67.5,71,Detected,Day,ON,80,Good,254,Fresh,Fan ON because passenger detected,OFF,1,193,82,90
18:29:30,31.6,67.5,71,Detected,Day,ON,80,Good,255,Fresh,Fan ON because passenger detected,OFF,1,194,82,90
18:29:31,31.6,70.3,71,Detected,Day,ON,80,Good,255,Fresh,Fan ON because passenger detected,OFF,1,194,82,90
18:29:32,31.6,70.3,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,195,81,90
18:29:33,31.7,72.7,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,195,81,90
18:29:34,31.7,72.7,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:35,31.8,74.4,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:36,31.8,74.4,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:37,31.9,75.9,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:38,31.9,75.9,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:39,32.1,77.1,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:40,32.1,77.1,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:41,32.2,78.1,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:42,32.2,78.1,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:43,32.3,78.9,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:44,32.3,78.9,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:45,32.4,79.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:46,32.4,79.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:47,32.5,79.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:48,32.5,79.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:49,32.6,78.8,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:29:50,32.6,78.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:51,32.6,77.1,72,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:52,32.6,77.1,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:53,32.7,75.5,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:54,32.7,75.5,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:55,32.7,73.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:56,32.7,73.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:57,32.7,72.3,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:58,32.7,72.3,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:29:59,32.8,70.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:00,32.8,70.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:01,32.8,69.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:02,32.8,69.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:03,32.8,68.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:04,32.8,68.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:05,32.8,67.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:06,32.8,67.8,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:07,32.8,67.0,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:08,32.8,67.0,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:09,32.8,65.9,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:10,32.8,65.9,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:11,32.8,65.4,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:12,32.8,65.4,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:13,32.8,65.1,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:14,32.8,65.1,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:15,32.8,64.7,71,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,81,90
18:30:16,32.8,64.7,71,None,Day,OFF,80,Good,257,Fresh,Everything Normal,OFF,1,197,81,90
18:30:17,32.8,64.5,79,Detected,Day,ON,80,Good,251,Fresh,Fan ON because passenger detected,OFF,1,189,82,90
18:30:18,32.8,64.5,71,None,Day,OFF,80,Good,258,Fresh,Everything Normal,OFF,1,198,81,90
18:30:19,32.8,64.2,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:20,32.8,64.2,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:21,32.8,63.9,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:22,32.8,63.9,71,Detected,Day,ON,80,Good,252,Fresh,Fan ON because passenger detected,OFF,1,191,82,90
18:30:23,32.8,63.8,71,None,Day,OFF,80,Good,258,Fresh,Everything Normal,OFF,1,198,81,90
18:30:24,32.8,63.8,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:25,32.8,63.7,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:26,32.8,63.7,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:27,32.8,63.5,77,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:28,32.8,63.5,76,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:29,32.8,63.3,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:30,32.8,63.3,71,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,190,82,90
18:30:31,32.8,63.2,71,None,Day,OFF,80,Good,251,Fresh,Everything Normal,OFF,1,189,82,90
18:30:32,32.8,63.2,71,None,Day,OFF,80,Good,251,Fresh,Everything Normal,OFF,1,189,82,90
18:30:33,32.7,63.2,77,None,Day,OFF,80,Good,251,Fresh,Everything Normal,OFF,1,189,82,90
18:30:34,32.7,63.2,76,None,Day,OFF,80,Good,251,Fresh,Everything Normal,OFF,1,189,82,90
18:30:35,32.7,63.1,71,None,Day,OFF,80,Good,251,Fresh,Everything Normal,OFF,1,189,82,90
18:30:36,32.7,63.1,71,None,Day,OFF,80,Good,251,Fresh,Everything Normal,OFF,1,189,82,90
18:30:37,32.7,63.1,71,None,Day,OFF,80,Good,250,Fresh,Everything Normal,OFF,1,188,82,90
18:30:38,32.7,63.1,71,None,Day,OFF,80,Good,250,Fresh,Everything Normal,OFF,1,188,82,90
18:30:39,32.7,63.0,71,None,Day,OFF,80,Good,250,Fresh,Everything Normal,OFF,1,188,82,90
18:30:40,32.7,63.0,71,Detected,Day,ON,80,Good,250,Fresh,Fan ON because passenger detected,OFF,1,188,82,90
18:30:41,32.7,63.0,71,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,196,81,90
18:30:42,32.7,63.0,71,None,Day,OFF,80,Good,256,Fresh,Everything Normal,OFF,1,195,81,90
18:30:43,32.7,62.9,71,None,Day,OFF,80,Good,248,Fresh,Everything Normal,OFF,1,186,82,90
18:30:44,32.7,62.9,71,None,Day,OFF,80,Good,249,Fresh,Everything Normal,OFF,1,187,82,90
18:30:45,32.7,62.8,71,None,Day,OFF,80,Good,249,Fresh,Everything Normal,OFF,1,187,82,90
18:30:46,32.7,62.8,71,None,Day,OFF,80,Good,249,Fresh,Everything Normal,OFF,1,187,82,90
18:30:47,32.7,62.8,71,Detected,Day,ON,80,Good,249,Fresh,Fan ON because passenger detected,OFF,1,187,82,90
18:30:48,32.7,62.8,71,None,Day,OFF,80,Good,256,Fresh,Everything Normal,OFF,1,195,81,90
18:30:49,32.6,62.7,71,Detected,Day,ON,80,Good,248,Fresh,Fan ON because passenger detected,OFF,1,186,82,90
18:30:50,32.6,62.7,71,Detected,Day,ON,80,Good,248,Fresh,Fan ON because passenger detected,OFF,1,185,82,90
18:30:51,32.7,62.7,71,None,Day,OFF,80,Good,246,Fresh,Everything Normal,OFF,1,183,83,90
18:30:52,32.7,62.7,71,None,Day,OFF,80,Good,241,Fresh,Everything Normal,OFF,1,177,83,90
18:30:53,32.6,62.6,71,None,Day,OFF,80,Good,242,Fresh,Everything Normal,OFF,1,178,83,90
18:30:54,32.6,62.6,71,None,Day,OFF,80,Good,242,Fresh,Everything Normal,OFF,1,178,83,90
18:30:55,32.6,62.6,77,None,Day,OFF,80,Good,242,Fresh,Everything Normal,OFF,1,178,83,90
18:30:56,32.6,62.6,71,Detected,Day,ON,80,Good,243,Fresh,Fan ON because passenger detected,OFF,1,179,83,90
18:30:57,32.6,62.5,71,Detected,Day,ON,80,Good,247,Fresh,Fan ON because passenger detected,OFF,1,184,83,90
18:30:58,32.6,62.5,71,Detected,Day,ON,80,Good,246,Fresh,Fan ON because passenger detected,OFF,1,183,83,90
18:30:59,32.6,62.5,71,Detected,Day,ON,80,Good,244,Fresh,Fan ON because passenger detected,OFF,1,180,83,90
18:31:00,32.6,62.5,71,Detected,Day,ON,80,Good,244,Fresh,Fan ON because passenger detected,OFF,1,180,83,90
18:31:01,32.5,62.5,71,Detected,Day,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:02,32.5,62.5,71,Detected,Night,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:03,32.5,62.5,71,Detected,Night,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:04,32.5,62.5,76,Detected,Night,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:05,32.5,62.5,71,Detected,Night,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:06,32.5,62.5,71,Detected,Night,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:07,32.5,62.4,71,Detected,Day,ON,80,Good,232,Fresh,Fan ON because passenger detected,OFF,1,166,84,90
18:31:08,32.5,62.4,71,Detected,Day,ON,80,Good,255,Fresh,Fan ON because passenger detected,OFF,1,194,82,90
18:31:09,32.5,62.4,71,Detected,Day,ON,80,Good,234,Fresh,Fan ON because passenger detected,OFF,1,168,84,90
18:31:10,32.5,62.4,71,Detected,Night,ON,80,Good,235,Fresh,Fan ON because passenger detected,OFF,1,169,84,90
18:31:11,25.0,50.0,71,Detected,Day,OFF,100,Excellent,242,Fresh,Everything Normal,OFF,0,178,83,100
18:31:12,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:13,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:14,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:15,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:16,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:31:17,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:18,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:19,32.5,62.4,77,Detected,Day,ON,80,Good,251,Fresh,Fan ON because passenger detected,OFF,1,189,82,90
18:31:20,32.5,62.4,71,Detected,Day,ON,80,Good,255,Fresh,Fan ON because passenger detected,OFF,1,194,82,90
18:31:21,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:31:22,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:23,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:24,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:25,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:26,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:27,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:31:28,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:29,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:30,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:31,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:32,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:33,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:34,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:35,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:36,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:37,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:38,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:39,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:40,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:41,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:42,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:43,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:44,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:45,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:46,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:47,25.0,50.0,71,Detected,Day,OFF,100,Excellent,245,Fresh,Everything Normal,OFF,0,182,83,100
18:31:48,25.0,50.0,71,Detected,Day,OFF,100,Excellent,246,Fresh,Everything Normal,OFF,0,183,83,100
18:31:49,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:50,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:51,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,185,82,100
18:31:52,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:31:53,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:31:54,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:31:55,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:31:56,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:31:57,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:31:58,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:31:59,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:00,25.0,50.0,71,Detected,Day,OFF,100,Excellent,244,Fresh,Everything Normal,OFF,0,180,83,100
18:32:01,25.0,50.0,71,Detected,Day,OFF,100,Excellent,241,Fresh,Everything Normal,OFF,0,177,83,100
18:32:02,25.0,50.0,71,Detected,Day,OFF,100,Excellent,244,Fresh,Everything Normal,OFF,0,181,83,100
18:32:03,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:32:04,25.0,50.0,71,Detected,Day,OFF,100,Excellent,248,Fresh,Everything Normal,OFF,0,186,82,100
18:32:05,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:06,25.0,50.0,71,Detected,Day,OFF,100,Excellent,251,Fresh,Everything Normal,OFF,0,189,82,100
18:32:07,25.0,50.0,71,Detected,Day,OFF,100,Excellent,251,Fresh,Everything Normal,OFF,0,189,82,100
18:32:08,25.0,50.0,71,Detected,Day,OFF,100,Excellent,241,Fresh,Everything Normal,OFF,0,177,83,100
18:32:09,25.0,50.0,71,Detected,Day,OFF,100,Excellent,240,Fresh,Everything Normal,OFF,0,175,83,100
18:32:10,25.0,50.0,71,Detected,Day,OFF,100,Excellent,244,Fresh,Everything Normal,OFF,0,180,83,100
18:32:11,25.0,50.0,71,Detected,Day,OFF,100,Excellent,247,Fresh,Everything Normal,OFF,0,184,83,100
18:32:12,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:32:13,25.0,50.0,71,Detected,Day,OFF,100,Excellent,251,Fresh,Everything Normal,OFF,0,189,82,100
18:32:14,25.0,50.0,71,Detected,Day,OFF,100,Excellent,252,Fresh,Everything Normal,OFF,0,190,82,100
18:32:15,25.0,50.0,71,Detected,Day,OFF,100,Excellent,253,Fresh,Everything Normal,OFF,0,192,82,100
18:32:16,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:17,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:18,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:19,25.0,50.0,71,Detected,Day,OFF,100,Excellent,255,Fresh,Everything Normal,OFF,0,194,82,100
18:32:20,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:21,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:22,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:23,25.0,50.0,71,Detected,Day,OFF,100,Excellent,254,Fresh,Everything Normal,OFF,0,193,82,100
18:32:24,25.0,50.0,71,Detected,Day,OFF,100,Excellent,253,Fresh,Everything Normal,OFF,0,192,82,100
18:32:25,25.0,50.0,71,Detected,Day,OFF,100,Excellent,253,Fresh,Everything Normal,OFF,0,192,82,100
18:32:26,25.0,50.0,71,Detected,Day,OFF,100,Excellent,252,Fresh,Everything Normal,OFF,0,191,82,100
18:32:27,25.0,50.0,71,Detected,Day,OFF,100,Excellent,252,Fresh,Everything Normal,OFF,0,191,82,100
18:32:28,25.0,50.0,87,Detected,Day,OFF,80,Good,252,Fresh,Dustbin almost full,OFF,0,191,82,100
18:32:29,25.0,50.0,76,Detected,Day,OFF,100,Excellent,252,Fresh,Everything Normal,OFF,0,190,82,100
18:32:30,25.0,50.0,82,Detected,Day,OFF,80,Good,252,Fresh,Dustbin almost full,OFF,0,190,82,100
18:32:31,25.0,50.0,98,Detected,Day,OFF,80,Good,251,Fresh,Dustbin almost full,ON,0,189,82,100
18:32:32,25.0,50.0,71,Detected,Day,OFF,100,Excellent,257,Fresh,Everything Normal,OFF,0,197,81,100
18:32:33,25.0,50.0,71,Detected,Day,OFF,100,Excellent,251,Fresh,Everything Normal,OFF,0,189,82,100
18:32:34,25.0,50.0,71,Detected,Day,OFF,100,Excellent,251,Fresh,Everything Normal,OFF,0,189,82,100
18:32:35,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:36,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:37,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:38,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
18:32:39,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:40,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:41,25.0,50.0,71,Detected,Day,OFF,100,Excellent,250,Fresh,Everything Normal,OFF,0,188,82,100
18:32:42,25.0,50.0,71,Detected,Day,OFF,100,Excellent,249,Fresh,Everything Normal,OFF,0,187,82,100
