Timestamp,Temperature,Humidity,Dustbin,Person,DayNight,Fan,Score,Status,AirQuality,AirStatus,Recommendation,Buzzer,HighTemp,MQRaw,AirQualityPercent,EnergySaving
16:54:52,30.7,59.0,53,Detected,Night,ON,80,Good,277,Fresh,Fan ON because passenger detected,OFF,1,222,78,100
16:54:55,31.8,53.6,57,Detected,Day,ON,80,Good,274,Fresh,Fan ON because passenger detected,OFF,1,218,78,100
16:54:57,30.3,59.9,54,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,195,80,100
16:54:58,29.4,56.3,56,Detected,Day,OFF,100,Excellent,260,Fresh,Energy Saving Excellent,OFF,0,200,80,100
16:55:00,30.3,51.7,43,Detected,Night,ON,80,Good,292,Fresh,Fan ON because passenger detected,OFF,1,240,76,100
16:55:01,32.6,60.6,38,Detected,Day,ON,80,Good,290,Fresh,Fan ON because passenger detected,OFF,1,238,76,100
16:55:03,29.5,49.4,42,Detected,Day,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,275,73,100
16:55:05,30.4,51.4,36,None,Day,OFF,80,Good,253,Fresh,Everything Normal,OFF,1,192,81,100
16:55:06,30.3,50.2,57,Detected,Day,ON,80,Good,264,Fresh,Fan ON because passenger detected,OFF,1,206,79,100
16:55:07,29.6,58.6,59,Detected,Night,OFF,85,Good,334,Moderate,Poor Air Quality,OFF,0,293,71,100
16:55:09,30.2,59.4,41,Detected,Day,ON,80,Good,270,Fresh,Fan ON because passenger detected,OFF,1,213,79,100
16:55:09,29.3,55.7,57,Detected,Night,OFF,100,Excellent,285,Fresh,Energy Saving Excellent,OFF,0,232,77,100
16:55:10,32.8,51.9,50,None,Day,OFF,80,Good,279,Fresh,Everything Normal,OFF,1,224,78,100
16:55:11,30.2,58.3,47,Detected,Night,ON,65,Average,315,Moderate,Poor Air Quality,OFF,1,269,73,100
16:55:12,30.5,49.0,51,Detected,Night,ON,80,Good,264,Fresh,Fan ON because passenger detected,OFF,1,206,79,100
16:55:13,27.2,51.7,54,Detected,Day,OFF,85,Good,317,Moderate,Poor Air Quality,OFF,0,272,73,100
16:55:14,29.5,48.6,35,None,Night,OFF,90,Excellent,284,Fresh,Energy Saving Excellent,OFF,0,230,77,80
16:55:15,30.2,58.1,48,Detected,Night,ON,65,Average,323,Moderate,Poor Air Quality,OFF,1,279,72,100
16:55:16,29.7,48.1,53,None,Day,OFF,100,Excellent,287,Fresh,Energy Saving Excellent,OFF,0,234,77,100
16:55:17,30.9,54.9,49,None,Day,OFF,80,Good,280,Fresh,Everything Normal,OFF,1,225,78,100
16:55:18,32.8,57.3,57,Detected,Day,ON,65,Average,308,Moderate,Poor Air Quality,OFF,1,261,74,100
16:55:19,29.3,48.0,59,None,Day,OFF,100,Excellent,281,Fresh,Energy Saving Excellent,OFF,0,227,77,100
16:55:20,32.0,65.9,56,Detected,Day,ON,80,Good,295,Fresh,Fan ON because passenger detected,OFF,1,244,76,100
16:55:21,32.1,57.7,48,Detected,Day,ON,65,Average,312,Moderate,Poor Air Quality,OFF,1,266,73,100
16:55:22,28.6,56.7,40,Detected,Day,OFF,100,Excellent,260,Fresh,Energy Saving Excellent,OFF,0,200,80,100
16:55:23,29.8,59.5,49,Detected,Day,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,275,73,100
16:55:24,30.3,59.7,42,Detected,Day,ON,80,Good,257,Fresh,Fan ON because passenger detected,OFF,1,197,80,100
16:55:25,30.9,59.8,54,None,Day,OFF,65,Average,304,Moderate,Poor Air Quality,OFF,1,255,75,100
16:55:27,27.6,52.8,44,Detected,Day,OFF,100,Excellent,260,Fresh,Energy Saving Excellent,OFF,0,200,80,100
16:55:28,29.8,55.6,38,None,Day,OFF,100,Excellent,258,Fresh,Energy Saving Excellent,OFF,0,198,80,100
16:55:29,29.2,59.7,57,Detected,Day,OFF,100,Excellent,273,Fresh,Energy Saving Excellent,OFF,0,217,78,100
16:55:31,31.9,55.2,48,Detected,Day,ON,80,Good,288,Fresh,Fan ON because passenger detected,OFF,1,236,76,100
16:55:32,28.1,51.8,51,Detected,Day,OFF,85,Good,335,Moderate,Poor Air Quality,OFF,0,294,71,100
16:55:34,27.3,55.3,51,Detected,Day,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,276,73,100
16:55:35,31.1,54.3,54,Detected,Day,ON,65,Average,328,Moderate,Poor Air Quality,OFF,1,285,72,100
16:55:36,29.5,54.5,58,None,Day,OFF,85,Good,337,Moderate,Poor Air Quality,OFF,0,297,70,100
16:55:37,31.4,55.1,57,None,Night,OFF,70,Good,298,Fresh,Everything Normal,OFF,1,248,75,80
16:55:38,28.1,53.9,48,Detected,Day,OFF,100,Excellent,253,Fresh,Energy Saving Excellent,OFF,0,192,81,100
16:55:40,33.2,57.8,57,None,Day,OFF,80,Good,271,Fresh,Everything Normal,OFF,1,214,79,100
16:55:41,29.8,55.5,42,Detected,Night,OFF,100,Excellent,292,Fresh,Energy Saving Excellent,OFF,0,241,76,100
16:55:43,33.0,54.4,59,Detected,Day,ON,80,Good,272,Fresh,Fan ON because passenger detected,OFF,1,216,78,100
16:55:44,31.2,54.6,56,None,Night,OFF,70,Good,280,Fresh,Everything Normal,OFF,1,225,78,80
16:55:46,27.7,52.2,39,Detected,Day,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,205,79,100
16:55:52,30.2,59.5,54,Detected,Night,ON,80,Good,252,Fresh,Fan ON because passenger detected,OFF,1,191,81,100
16:55:53,27.4,54.8,36,None,Day,OFF,100,Excellent,268,Fresh,Energy Saving Excellent,OFF,0,210,79,100
16:55:55,31.2,55.8,45,Detected,Day,ON,80,Good,268,Fresh,Fan ON because passenger detected,OFF,1,210,79,100
16:55:57,31.2,59.0,54,Detected,Day,ON,80,Good,272,Fresh,Fan ON because passenger detected,OFF,1,215,78,100
16:55:57,29.2,60.4,57,Detected,Day,OFF,85,Good,312,Moderate,Poor Air Quality,OFF,0,266,73,100
16:55:58,35.3,53.7,56,Detected,Night,ON,80,Good,255,Fresh,Fan ON because passenger detected,OFF,1,194,81,100
16:55:59,25.7,57.8,58,Detected,Day,OFF,85,Good,309,Moderate,Poor Air Quality,OFF,0,262,74,100
16:56:00,29.5,57.5,47,None,Day,OFF,85,Good,324,Moderate,Poor Air Quality,OFF,0,280,72,100
16:56:02,30.3,53.6,57,Detected,Day,ON,80,Good,274,Fresh,Fan ON because passenger detected,OFF,1,218,78,100
16:56:03,31.4,48.9,50,Detected,Day,ON,80,Good,254,Fresh,Fan ON because passenger detected,OFF,1,193,81,100
16:56:04,31.4,56.7,47,None,Night,OFF,55,Average,307,Moderate,Poor Air Quality,OFF,1,259,74,80
16:56:05,31.4,54.9,53,Detected,Night,ON,65,Average,300,Moderate,Poor Air Quality,OFF,1,250,75,100
16:56:06,31.5,58.1,49,Detected,Day,ON,80,Good,272,Fresh,Fan ON because passenger detected,OFF,1,215,78,100
16:56:07,32.7,52.9,55,None,Night,OFF,70,Good,293,Fresh,Everything Normal,OFF,1,242,76,80
16:56:08,31.3,60.8,42,None,Day,OFF,65,Average,326,Moderate,Poor Air Quality,OFF,1,283,72,100
16:56:09,30.4,50.3,53,Detected,Day,ON,65,Average,328,Moderate,Poor Air Quality,OFF,1,286,72,100
16:56:10,29.1,50.9,50,None,Night,OFF,90,Excellent,255,Fresh,Energy Saving Excellent,OFF,0,194,81,80
16:56:12,34.4,55.2,39,Detected,Day,ON,65,Average,338,Moderate,Poor Air Quality,OFF,1,298,70,100
16:56:13,28.5,53.5,39,Detected,Day,OFF,100,Excellent,271,Fresh,Energy Saving Excellent,OFF,0,214,79,100
16:56:14,29.7,55.1,37,Detected,Day,OFF,100,Excellent,261,Fresh,Energy Saving Excellent,OFF,0,202,80,100
16:56:15,27.7,54.6,46,None,Night,OFF,90,Excellent,296,Fresh,Energy Saving Excellent,OFF,0,246,75,80
16:56:16,34.2,54.4,54,None,Day,OFF,65,Average,317,Moderate,Poor Air Quality,OFF,1,272,73,100
16:56:17,29.4,51.5,42,Detected,Day,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
16:56:19,28.6,54.5,54,Detected,Night,OFF,100,Excellent,276,Fresh,Energy Saving Excellent,OFF,0,221,78,100
16:56:20,31.1,54.5,44,None,Day,OFF,80,Good,272,Fresh,Everything Normal,OFF,1,216,78,100
16:56:21,32.4,53.2,35,Detected,Day,ON,80,Good,280,Fresh,Fan ON because passenger detected,OFF,1,226,77,100
16:56:22,28.6,56.3,45,Detected,Day,OFF,85,Good,325,Moderate,Poor Air Quality,OFF,0,282,72,100
16:56:24,31.0,54.7,36,Detected,Night,ON,65,Average,338,Moderate,Poor Air Quality,OFF,1,298,70,100
16:56:25,32.9,61.7,59,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,195,80,100
16:57:04,29.0,55.4,44,Detected,Day,OFF,85,Good,323,Moderate,Poor Air Quality,OFF,0,279,72,100
16:58:04,30.6,55.6,46,None,Day,OFF,80,Good,264,Fresh,Everything Normal,OFF,1,205,79,100
16:59:04,29.0,55.8,41,Detected,Night,OFF,100,Excellent,288,Fresh,Energy Saving Excellent,OFF,0,236,76,100
17:00:04,27.9,52.8,38,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,286,72,100
17:01:04,30.1,53.8,51,Detected,Day,ON,65,Average,332,Moderate,Poor Air Quality,OFF,1,290,71,100
17:02:04,31.3,48.8,37,Detected,Night,ON,65,Average,300,Moderate,Poor Air Quality,OFF,1,251,75,100
