Timestamp,Temperature,Humidity,Dustbin,Person,DayNight,Fan,Score,Status,AirQuality,AirStatus,Recommendation,Buzzer,HighTemp,MQRaw,AirQualityPercent,EnergySaving
14:23:47,26.2,56.4,42,Detected,Day,OFF,100,Excellent,263,Fresh,Energy Saving Excellent,OFF,0,204,80,100
14:23:49,29.2,54.3,51,Detected,Day,OFF,85,Good,302,Moderate,Poor Air Quality,OFF,0,253,75,100
14:23:50,33.5,52.0,55,Detected,Day,ON,80,Good,284,Fresh,Fan ON because passenger detected,OFF,1,230,77,100
14:23:51,30.0,56.5,58,None,Day,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,206,79,100
14:23:52,31.8,61.7,54,Detected,Night,ON,80,Good,274,Fresh,Fan ON because passenger detected,OFF,1,218,78,100
14:23:53,31.0,51.7,41,Detected,Day,ON,65,Average,303,Moderate,Poor Air Quality,OFF,1,254,75,100
14:23:54,29.1,51.7,39,Detected,Day,OFF,85,Good,330,Moderate,Poor Air Quality,OFF,0,288,71,100
14:23:55,27.3,59.6,39,Detected,Day,OFF,85,Good,329,Moderate,Poor Air Quality,OFF,0,287,71,100
14:23:56,28.7,51.5,47,Detected,Day,OFF,85,Good,304,Moderate,Poor Air Quality,OFF,0,255,75,100
14:23:57,32.5,54.4,41,Detected,Night,ON,80,Good,272,Fresh,Fan ON because passenger detected,OFF,1,215,78,100
14:23:58,32.2,52.6,55,None,Day,OFF,65,Average,305,Moderate,Poor Air Quality,OFF,1,257,74,100
14:23:59,31.2,61.6,55,Detected,Day,ON,65,Average,319,Moderate,Poor Air Quality,OFF,1,274,73,100
14:24:00,29.5,56.0,54,None,Day,OFF,100,Excellent,255,Fresh,Energy Saving Excellent,OFF,0,194,81,100
14:24:01,29.1,57.5,57,None,Night,OFF,75,Good,304,Moderate,Poor Air Quality,OFF,0,256,74,80
14:24:02,30.8,68.6,50,Detected,Day,ON,65,Average,338,Moderate,Poor Air Quality,OFF,1,298,70,100
14:24:03,33.7,57.0,40,None,Night,OFF,70,Good,284,Fresh,Everything Normal,OFF,1,230,77,80
14:24:04,32.5,52.0,50,None,Night,OFF,55,Average,312,Moderate,Poor Air Quality,OFF,1,266,73,80
14:24:05,30.2,53.9,40,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,200,80,100
14:24:06,32.5,56.4,51,Detected,Day,ON,80,Good,281,Fresh,Fan ON because passenger detected,OFF,1,227,77,100
14:24:07,29.8,54.3,44,Detected,Day,OFF,100,Excellent,280,Fresh,Energy Saving Excellent,OFF,0,225,78,100
14:24:08,27.8,53.6,41,Detected,Day,OFF,100,Excellent,275,Fresh,Energy Saving Excellent,OFF,0,219,78,100
14:24:09,31.0,60.0,45,Detected,Day,ON,80,Good,278,Fresh,Fan ON because passenger detected,OFF,1,223,78,100
14:24:10,31.7,52.1,52,Detected,Day,ON,80,Good,275,Fresh,Fan ON because passenger detected,OFF,1,219,78,100
14:24:11,28.8,56.3,48,Detected,Night,OFF,100,Excellent,294,Fresh,Energy Saving Excellent,OFF,0,243,76,100
14:24:12,30.1,62.7,36,Detected,Day,ON,65,Average,312,Moderate,Poor Air Quality,OFF,1,266,73,100
14:24:13,33.0,51.5,50,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,201,80,100
14:24:14,28.2,54.6,38,Detected,Night,OFF,85,Good,318,Moderate,Poor Air Quality,OFF,0,273,73,100
14:24:15,29.3,57.0,58,Detected,Day,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,206,79,100
14:24:16,28.5,54.1,46,Detected,Day,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,205,79,100
14:24:17,28.9,52.7,37,Detected,Day,OFF,100,Excellent,284,Fresh,Energy Saving Excellent,OFF,0,231,77,100
14:24:18,30.5,60.4,58,None,Night,OFF,70,Good,278,Fresh,Everything Normal,OFF,1,223,78,80
14:24:19,31.9,58.6,55,Detected,Day,ON,65,Average,331,Moderate,Poor Air Quality,OFF,1,289,71,100
14:24:20,29.9,57.2,42,None,Day,OFF,85,Good,301,Moderate,Poor Air Quality,OFF,0,252,75,100
14:24:21,33.8,56.8,59,Detected,Day,ON,80,Good,297,Fresh,Fan ON because passenger detected,OFF,1,247,75,100
14:24:22,29.2,61.1,42,None,Day,OFF,100,Excellent,258,Fresh,Energy Saving Excellent,OFF,0,198,80,100
14:24:23,28.8,63.1,39,Detected,Day,OFF,85,Good,326,Moderate,Poor Air Quality,OFF,0,283,72,100
14:24:24,28.3,61.0,49,None,Day,OFF,85,Good,337,Moderate,Poor Air Quality,OFF,0,297,70,100
14:24:25,29.0,52.7,46,None,Night,OFF,90,Excellent,258,Fresh,Energy Saving Excellent,OFF,0,198,80,80
14:24:26,27.7,55.5,56,Detected,Day,OFF,100,Excellent,291,Fresh,Energy Saving Excellent,OFF,0,239,76,100
14:24:28,28.5,56.9,38,None,Night,OFF,90,Excellent,298,Fresh,Energy Saving Excellent,OFF,0,248,75,80
14:24:29,32.7,53.3,51,None,Day,OFF,80,Good,284,Fresh,Everything Normal,OFF,1,230,77,100
14:24:30,28.0,54.0,57,None,Night,OFF,90,Excellent,283,Fresh,Energy Saving Excellent,OFF,0,229,77,80
14:24:31,32.8,59.9,50,None,Day,OFF,65,Average,301,Moderate,Poor Air Quality,OFF,1,252,75,100
14:24:31,32.4,54.8,44,None,Night,OFF,55,Average,316,Moderate,Poor Air Quality,OFF,1,271,73,80
14:24:32,28.9,55.9,56,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,285,72,100
14:24:33,28.1,61.9,43,None,Day,OFF,100,Excellent,253,Fresh,Energy Saving Excellent,OFF,0,192,81,100
14:24:34,29.8,59.1,35,Detected,Day,OFF,100,Excellent,255,Fresh,Energy Saving Excellent,OFF,0,194,81,100
14:24:35,28.8,57.0,55,None,Day,OFF,100,Excellent,268,Fresh,Energy Saving Excellent,OFF,0,210,79,100
14:24:36,31.5,52.6,56,None,Day,OFF,80,Good,283,Fresh,Everything Normal,OFF,1,229,77,100
14:24:37,32.0,58.6,54,None,Night,OFF,70,Good,284,Fresh,Everything Normal,OFF,1,230,77,80
14:24:38,31.6,51.6,42,None,Night,OFF,55,Average,327,Moderate,Poor Air Quality,OFF,1,284,72,80
14:24:39,29.0,52.6,57,None,Day,OFF,100,Excellent,291,Fresh,Energy Saving Excellent,OFF,0,239,76,100
14:24:40,28.1,59.5,41,None,Day,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,276,73,100
14:24:41,30.1,57.4,39,Detected,Night,ON,65,Average,336,Moderate,Poor Air Quality,OFF,1,295,71,100
14:24:42,31.4,50.2,40,Detected,Day,ON,65,Average,303,Moderate,Poor Air Quality,OFF,1,254,75,100
14:24:43,28.1,58.4,58,None,Night,OFF,75,Good,335,Moderate,Poor Air Quality,OFF,0,294,71,80
14:24:44,26.8,55.3,36,Detected,Day,OFF,85,Good,319,Moderate,Poor Air Quality,OFF,0,274,73,100
14:24:45,31.0,57.5,37,None,Night,OFF,70,Good,295,Fresh,Everything Normal,OFF,1,244,76,80
14:24:46,30.1,55.6,44,Detected,Day,ON,80,Good,279,Fresh,Fan ON because passenger detected,OFF,1,224,78,100
14:24:47,29.9,56.1,55,None,Day,OFF,85,Good,308,Moderate,Poor Air Quality,OFF,0,260,74,100
14:24:48,27.7,51.3,54,Detected,Day,OFF,100,Excellent,280,Fresh,Energy Saving Excellent,OFF,0,225,78,100
14:25:11,26.7,50.2,45,Detected,Day,OFF,100,Excellent,286,Fresh,Energy Saving Excellent,OFF,0,233,77,100
14:26:34,28.4,61.9,42,Detected,Night,OFF,100,Excellent,279,Fresh,Energy Saving Excellent,OFF,0,224,78,100
14:26:43,29.3,47.2,51,None,Day,OFF,100,Excellent,260,Fresh,Energy Saving Excellent,OFF,0,201,80,100
14:26:43,32.2,58.1,38,None,Night,OFF,55,Average,329,Moderate,Poor Air Quality,OFF,1,287,71,80
14:27:11,32.5,50.6,39,Detected,Day,ON,80,Good,298,Fresh,Fan ON because passenger detected,OFF,1,248,75,100
14:28:11,29.1,52.8,55,Detected,Day,OFF,85,Good,324,Moderate,Poor Air Quality,OFF,0,281,72,100
14:32:00,29.5,58.5,56,None,Day,OFF,85,Good,304,Moderate,Poor Air Quality,OFF,0,256,74,100
14:32:01,28.6,51.2,42,Detected,Day,OFF,85,Good,302,Moderate,Poor Air Quality,OFF,0,253,75,100
14:32:02,31.8,49.0,36,None,Night,OFF,70,Good,299,Fresh,Everything Normal,OFF,1,249,75,80
14:32:03,27.0,52.5,36,None,Day,OFF,100,Excellent,281,Fresh,Energy Saving Excellent,OFF,0,227,77,100
14:32:04,31.1,58.5,41,None,Day,OFF,80,Good,263,Fresh,Everything Normal,OFF,1,204,80,100
14:32:05,29.8,59.5,44,Detected,Night,OFF,85,Good,330,Moderate,Poor Air Quality,OFF,0,288,71,100
14:32:06,27.9,57.3,59,None,Day,OFF,100,Excellent,280,Fresh,Energy Saving Excellent,OFF,0,225,78,100
14:32:07,28.0,53.2,37,None,Day,OFF,100,Excellent,280,Fresh,Energy Saving Excellent,OFF,0,225,78,100
14:32:08,31.4,59.6,57,Detected,Day,ON,65,Average,304,Moderate,Poor Air Quality,OFF,1,255,75,100
14:32:09,29.9,56.1,46,Detected,Day,OFF,85,Good,310,Moderate,Poor Air Quality,OFF,0,263,74,100
14:32:10,29.5,52.8,38,None,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,286,72,100
14:32:11,34.0,59.8,43,None,Day,OFF,80,Good,281,Fresh,Everything Normal,OFF,1,227,77,100
14:32:12,26.4,49.7,49,Detected,Day,OFF,100,Excellent,272,Fresh,Energy Saving Excellent,OFF,0,215,78,100
14:32:13,30.2,47.4,43,Detected,Night,ON,80,Good,292,Fresh,Fan ON because passenger detected,OFF,1,240,76,100
14:32:14,32.5,58.3,56,None,Day,OFF,65,Average,324,Moderate,Poor Air Quality,OFF,1,280,72,100
14:32:15,31.4,50.2,50,Detected,Day,ON,65,Average,332,Moderate,Poor Air Quality,OFF,1,291,71,100
14:32:16,30.3,56.9,37,None,Day,OFF,80,Good,264,Fresh,Everything Normal,OFF,1,205,79,100
14:32:17,29.1,59.5,42,None,Day,OFF,100,Excellent,259,Fresh,Energy Saving Excellent,OFF,0,199,80,100
14:32:18,28.8,56.7,52,Detected,Day,OFF,85,Good,316,Moderate,Poor Air Quality,OFF,0,271,73,100
14:32:19,30.3,58.1,50,Detected,Day,ON,80,Good,266,Fresh,Fan ON because passenger detected,OFF,1,208,79,100
14:32:20,32.2,51.9,45,None,Day,OFF,80,Good,268,Fresh,Everything Normal,OFF,1,210,79,100
14:32:21,31.3,42.9,40,Detected,Day,ON,80,Good,267,Fresh,Fan ON because passenger detected,OFF,1,209,79,100
14:32:22,29.6,59.7,49,Detected,Night,OFF,100,Excellent,282,Fresh,Energy Saving Excellent,OFF,0,228,77,100
14:32:23,29.6,54.3,50,None,Night,OFF,75,Good,336,Moderate,Poor Air Quality,OFF,0,295,71,80
14:32:24,30.6,63.4,40,None,Day,OFF,65,Average,332,Moderate,Poor Air Quality,OFF,1,291,71,100
14:32:25,30.5,49.2,57,None,Day,OFF,65,Average,313,Moderate,Poor Air Quality,OFF,1,267,73,100
14:32:26,34.4,52.3,50,Detected,Night,ON,65,Average,312,Moderate,Poor Air Quality,OFF,1,266,73,100
14:32:27,33.9,46.9,35,None,Day,OFF,80,Good,272,Fresh,Everything Normal,OFF,1,215,78,100
14:32:28,27.5,57.8,35,None,Night,OFF,90,Excellent,298,Fresh,Energy Saving Excellent,OFF,0,248,75,80
14:32:29,31.7,55.6,50,None,Day,OFF,80,Good,264,Fresh,Everything Normal,OFF,1,205,79,100
14:32:30,29.7,64.4,44,Detected,Day,OFF,100,Excellent,255,Fresh,Energy Saving Excellent,OFF,0,194,81,100
14:32:31,32.2,59.9,38,Detected,Day,ON,65,Average,315,Moderate,Poor Air Quality,OFF,1,269,73,100
14:32:32,29.7,53.6,48,None,Day,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:32:33,31.2,54.7,58,None,Day,OFF,80,Good,280,Fresh,Everything Normal,OFF,1,226,77,100
14:32:34,28.9,50.3,44,Detected,Day,OFF,100,Excellent,272,Fresh,Energy Saving Excellent,OFF,0,216,78,100
14:32:35,31.9,55.4,54,Detected,Day,ON,80,Good,262,Fresh,Fan ON because passenger detected,OFF,1,203,80,100
14:32:36,31.3,59.5,53,Detected,Day,ON,65,Average,316,Moderate,Poor Air Quality,OFF,1,271,73,100
14:32:37,28.9,51.0,46,None,Day,OFF,85,Good,308,Moderate,Poor Air Quality,OFF,0,261,74,100
14:32:38,30.9,55.9,39,None,Night,OFF,55,Average,318,Moderate,Poor Air Quality,OFF,1,273,73,80
14:32:40,28.0,51.5,40,None,Day,OFF,85,Good,322,Moderate,Poor Air Quality,OFF,0,278,72,100
14:32:41,28.7,48.6,43,None,Night,OFF,90,Excellent,261,Fresh,Energy Saving Excellent,OFF,0,202,80,80
14:32:41,27.8,49.2,43,Detected,Night,OFF,100,Excellent,267,Fresh,Energy Saving Excellent,OFF,0,209,79,100
14:32:43,30.6,55.0,54,None,Day,OFF,65,Average,311,Moderate,Poor Air Quality,OFF,1,264,74,100
14:32:43,30.2,54.3,56,Detected,Night,ON,65,Average,320,Moderate,Poor Air Quality,OFF,1,275,73,100
14:32:44,35.0,49.8,53,Detected,Day,ON,65,Average,315,Moderate,Poor Air Quality,OFF,1,269,73,100
14:32:45,29.7,50.0,49,Detected,Night,OFF,85,Good,323,Moderate,Poor Air Quality,OFF,0,279,72,100
14:32:46,29.4,54.0,38,None,Day,OFF,100,Excellent,284,Fresh,Energy Saving Excellent,OFF,0,230,77,100
14:32:49,31.3,53.0,40,Detected,Night,ON,80,Good,271,Fresh,Fan ON because passenger detected,OFF,1,214,79,100
14:32:50,30.8,56.1,45,Detected,Day,ON,65,Average,330,Moderate,Poor Air Quality,OFF,1,288,71,100
14:32:50,28.8,49.0,41,Detected,Day,OFF,100,Excellent,262,Fresh,Energy Saving Excellent,OFF,0,203,80,100
14:32:51,27.5,58.6,58,None,Day,OFF,100,Excellent,253,Fresh,Energy Saving Excellent,OFF,0,192,81,100
14:32:52,29.9,52.8,50,None,Night,OFF,75,Good,332,Moderate,Poor Air Quality,OFF,0,291,71,80
14:32:54,29.9,52.2,37,Detected,Day,OFF,100,Excellent,298,Fresh,Energy Saving Excellent,OFF,0,248,75,100
14:32:54,31.0,57.0,40,Detected,Night,ON,80,Good,267,Fresh,Fan ON because passenger detected,OFF,1,209,79,100
14:32:56,34.1,60.6,40,None,Night,OFF,70,Good,280,Fresh,Everything Normal,OFF,1,226,77,80
14:32:56,27.0,55.8,51,None,Day,OFF,100,Excellent,296,Fresh,Energy Saving Excellent,OFF,0,245,76,100
14:32:58,31.0,50.6,56,Detected,Day,ON,65,Average,329,Moderate,Poor Air Quality,OFF,1,287,71,100
14:33:00,27.4,52.9,37,Detected,Night,OFF,85,Good,301,Moderate,Poor Air Quality,OFF,0,252,75,100
14:33:05,33.2,57.5,51,None,Day,OFF,80,Good,265,Fresh,Everything Normal,OFF,1,207,79,100
14:33:05,34.6,52.8,55,Detected,Day,ON,80,Good,264,Fresh,Fan ON because passenger detected,OFF,1,205,79,100
14:33:07,32.3,55.9,48,None,Day,OFF,65,Average,312,Moderate,Poor Air Quality,OFF,1,265,74,100
14:33:07,32.7,57.5,51,None,Night,OFF,55,Average,324,Moderate,Poor Air Quality,OFF,1,281,72,80
14:33:08,32.7,57.8,41,Detected,Day,ON,65,Average,316,Moderate,Poor Air Quality,OFF,1,270,73,100
14:33:10,30.7,52.4,58,None,Day,OFF,80,Good,257,Fresh,Everything Normal,OFF,1,197,80,100
14:33:10,29.9,50.6,59,Detected,Night,OFF,100,Excellent,252,Fresh,Energy Saving Excellent,OFF,0,190,81,100
14:33:12,30.1,56.7,56,Detected,Night,ON,80,Good,280,Fresh,Fan ON because passenger detected,OFF,1,225,78,100
14:33:12,28.8,55.2,49,Detected,Day,OFF,100,Excellent,297,Fresh,Energy Saving Excellent,OFF,0,247,75,100
14:33:14,30.4,51.9,46,Detected,Day,ON,80,Good,272,Fresh,Fan ON because passenger detected,OFF,1,215,78,100
14:33:14,28.2,52.3,51,Detected,Day,OFF,100,Excellent,294,Fresh,Energy Saving Excellent,OFF,0,243,76,100
14:33:17,28.9,55.8,35,None,Day,OFF,100,Excellent,293,Fresh,Energy Saving Excellent,OFF,0,242,76,100
14:33:18,31.4,55.7,38,None,Day,OFF,65,Average,307,Moderate,Poor Air Quality,OFF,1,259,74,100
14:33:19,30.7,61.9,48,None,Day,OFF,65,Average,316,Moderate,Poor Air Quality,OFF,1,271,73,100
14:33:21,31.8,57.0,45,None,Night,OFF,55,Average,304,Moderate,Poor Air Quality,OFF,1,256,74,80
14:33:21,27.0,58.1,41,Detected,Day,OFF,100,Excellent,261,Fresh,Energy Saving Excellent,OFF,0,202,80,100
14:33:22,28.8,55.1,49,Detected,Day,OFF,85,Good,338,Moderate,Poor Air Quality,OFF,0,298,70,100
14:33:23,29.6,57.6,42,Detected,Night,OFF,100,Excellent,282,Fresh,Energy Saving Excellent,OFF,0,228,77,100
14:33:25,33.2,54.9,57,Detected,Day,ON,80,Good,295,Fresh,Fan ON because passenger detected,OFF,1,244,76,100
14:33:26,28.5,49.2,49,Detected,Night,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,276,73,100
14:33:27,29.0,58.9,38,None,Day,OFF,100,Excellent,265,Fresh,Energy Saving Excellent,OFF,0,207,79,100
14:33:29,31.9,56.8,48,Detected,Day,ON,80,Good,263,Fresh,Fan ON because passenger detected,OFF,1,204,80,100
14:33:30,29.4,53.4,54,Detected,Night,OFF,100,Excellent,259,Fresh,Energy Saving Excellent,OFF,0,199,80,100
14:33:31,30.2,60.6,47,Detected,Day,ON,80,Good,258,Fresh,Fan ON because passenger detected,OFF,1,198,80,100
14:33:32,29.9,63.7,37,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,285,72,100
14:33:33,30.5,54.1,41,None,Day,OFF,80,Good,278,Fresh,Everything Normal,OFF,1,223,78,100
14:33:34,29.8,50.3,43,Detected,Night,OFF,100,Excellent,293,Fresh,Energy Saving Excellent,OFF,0,242,76,100
14:33:35,28.7,50.6,58,None,Night,OFF,75,Good,327,Moderate,Poor Air Quality,OFF,0,284,72,80
14:33:36,31.1,60.1,41,None,Day,OFF,65,Average,312,Moderate,Poor Air Quality,OFF,1,265,74,100
14:33:37,30.3,61.1,36,Detected,Night,ON,65,Average,307,Moderate,Poor Air Quality,OFF,1,259,74,100
14:33:38,30.1,53.8,52,None,Day,OFF,80,Good,272,Fresh,Everything Normal,OFF,1,215,78,100
14:33:39,28.9,51.7,36,Detected,Day,OFF,100,Excellent,256,Fresh,Energy Saving Excellent,OFF,0,195,80,100
14:33:40,32.9,56.5,49,None,Day,OFF,80,Good,260,Fresh,Everything Normal,OFF,1,201,80,100
14:33:41,32.4,57.5,39,Detected,Day,ON,80,Good,296,Fresh,Fan ON because passenger detected,OFF,1,246,75,100
14:33:42,29.9,50.0,58,Detected,Day,OFF,100,Excellent,253,Fresh,Energy Saving Excellent,OFF,0,192,81,100
